Node,  X Coordinate (m),  Y Coordinate (m),  Vapor X Volume Flux (m3/[m2 s]),  Vapor Y Volume Flux (m3/[m2 s]),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000009182,    6800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.912080726E-12,  -0.488979300E-10
0000009183,    6850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.736336968E-12,  -0.490343820E-10
0000009184,    6900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.576388937E-12,  -0.491688983E-10
0000009185,    6950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.432020837E-12,  -0.493007365E-10
0000009186,    7000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.302729220E-12,  -0.494290338E-10
0000009187,    7050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.187677227E-12,  -0.495528950E-10
0000009188,    7100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.857178155E-13,  -0.496715069E-10
0000009189,    7150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.497842520E-10
0000009190,    7200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.449505945E-14,  -0.498907767E-10
0000009191,    7250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.843459350E-13,  -0.499909923E-10
0000009192,    7300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.155116425E-12,  -0.500850183E-10
0000009193,    7350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.217900280E-12,  -0.501731027E-10
0000009194,    7400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.273586874E-12,  -0.502555446E-10
0000009195,    7450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.322894275E-12,  -0.503326412E-10
0000009196,    7500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.366428225E-12,  -0.504046654E-10
0000009197,    7550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.404741533E-12,  -0.504718727E-10
0000009198,    7600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.438371024E-12,  -0.505345239E-10
0000009199,    7650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.467840347E-12,  -0.505929060E-10
0000009200,    7700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.493637564E-12,  -0.506473376E-10
0000009201,    7750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.516187864E-12,  -0.506981609E-10
0000009202,    7800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.535835894E-12,  -0.507457246E-10
0000009203,    7850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.552841680E-12,  -0.507903650E-10
0000009204,    7900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.567387337E-12,  -0.508323911E-10
0000009205,    7950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.579589636E-12,  -0.508720740E-10
0000009206,    8000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.589514133E-12,  -0.509096396E-10
0000009207,    8050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.602613975E-12,  -0.509459797E-10
0000009208,    8100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.605779746E-12,  -0.509820880E-10
0000009209,    8150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.606678440E-12,  -0.510164583E-10
0000009210,    8200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.605328956E-12,  -0.510490831E-10
0000009211,    8250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.601801729E-12,  -0.510798854E-10
0000009212,    8300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.596237847E-12,  -0.511087443E-10
0000009213,    8350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.588845665E-12,  -0.511355470E-10
0000009214,    8400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.579867998E-12,  -0.511602478E-10
0000009215,    8450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.569546332E-12,  -0.511828837E-10
0000009216,    8500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.558096779E-12,  -0.512035588E-10
0000009217,    8550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.545699167E-12,  -0.512224194E-10
0000009218,    8600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.532495691E-12,  -0.512396310E-10
0000009219,    8650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.518594882E-12,  -0.512553614E-10
0000009220,    8700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.504077477E-12,  -0.512697703E-10
0000009221,    8750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.489002213E-12,  -0.512830045E-10
0000009222,    8800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.473410938E-12,  -0.512951951E-10
0000009223,    8850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.457332979E-12,  -0.513064573E-10
0000009224,    8900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.440788835E-12,  -0.513168901E-10
0000009225,    8950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.423793217E-12,  -0.513265774E-10
0000009226,    9000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.406357479E-12,  -0.513355895E-10
0000009227,    9050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.388491473E-12,  -0.513439840E-10
0000009228,    9100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.370204909E-12,  -0.513518082E-10
0000009229,    9150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.351508289E-12,  -0.513591003E-10
0000009230,    9200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.332413510E-12,  -0.513658908E-10
0000009231,    9250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.312934203E-12,  -0.513722042E-10
0000009232,    9300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.293085867E-12,  -0.513780600E-10
0000009233,    9350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.272885875E-12,  -0.513834737E-10
0000009234,    9400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.252353372E-12,  -0.513884574E-10
0000009235,    9450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.231509136E-12,  -0.513930209E-10
0000009236,    9500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.210375430E-12,  -0.513971718E-10
0000009237,    9550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.188975875E-12,  -0.514009160E-10
0000009238,    9600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.167335333E-12,  -0.514042579E-10
0000009239,    9650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.145479772E-12,  -0.514072009E-10
0000009240,    9700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.123436113E-12,  -0.514097477E-10
0000009241,    9750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.101232071E-12,  -0.514119001E-10
0000009242,    9800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.788960044E-13,  -0.514136597E-10
0000009243,    9850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.564569574E-13,  -0.514150275E-10
0000009244,    9900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.339480931E-13,  -0.514160045E-10
0000009245,    9950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,  -0.112821338E-13,  -0.514165912E-10
0000009246,    10000.0000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.514167874E-10
0000009247,    0.00000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,   0.622105523E-08
0000009248,    50.0000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.345307182E-09,   0.617535500E-08
0000009249,    100.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.104251335E-08,   0.605025355E-08
0000009250,    150.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.175189891E-08,   0.586470537E-08
0000009251,    200.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.247228172E-08,   0.563745005E-08
0000009252,    250.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.319783643E-08,   0.538471181E-08
0000009253,    300.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.392081519E-08,   0.511971325E-08
0000009254,    350.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.532776763E-08,   0.414696205E-08
0000009255,    400.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.599726008E-08,   0.391082327E-08
0000009256,    450.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.663572171E-08,   0.369243278E-08
0000009257,    500.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.723862981E-08,   0.349285855E-08
0000009258,    550.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.780351749E-08,   0.331009511E-08
0000009259,    600.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.832997376E-08,   0.314032956E-08
0000009260,    650.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.881926101E-08,   0.297920397E-08
0000009261,    700.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.927375812E-08,   0.282276753E-08
0000009262,    750.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.969635425E-08,   0.266810459E-08
0000009263,    800.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.100899197E-07,   0.251359021E-08
0000009264,    850.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.104569164E-07,   0.235886239E-08
0000009265,    900.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.107991518E-07,   0.220462151E-08
0000009266,    950.000000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.111176730E-07,   0.205230806E-08
0000009267,    1000.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.114128070E-07,   0.190367813E-08
0000009268,    1050.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.116843421E-07,   0.176034842E-08
0000009269,    1100.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.119318016E-07,   0.162342623E-08
0000009270,    1150.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.121547436E-07,   0.149331824E-08
0000009271,    1200.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.123530180E-07,   0.136975954E-08
0000009272,    1250.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.125269203E-07,   0.125205755E-08
0000009273,    1300.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.126772121E-07,   0.113947723E-08
0000009274,    1350.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.128050273E-07,   0.103162770E-08
0000009275,    1400.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.129117303E-07,   0.928713491E-09
0000009276,    1450.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.129987903E-07,   0.831596506E-09
0000009277,    1500.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.130677024E-07,   0.741692123E-09
0000009278,    1550.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131199560E-07,   0.660743550E-09
0000009279,    1600.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131570487E-07,   0.590494271E-09
0000009280,    1650.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131805535E-07,   0.532262218E-09
0000009281,    1700.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131922546E-07,   0.486457567E-09
0000009282,    1750.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131943390E-07,   0.452174396E-09
0000009283,    1800.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131943390E-07,   0.434561100E-09
0000009284,    1850.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131895677E-07,   0.411421308E-09
0000009285,    1900.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131813031E-07,   0.393989833E-09
0000009286,    1950.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131732932E-07,   0.378985594E-09
0000009287,    2000.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131722079E-07,   0.349221358E-09
0000009288,    2050.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.131842638E-07,   0.324076850E-09
0000009289,    2100.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.132061192E-07,   0.297492812E-09
0000009290,    2150.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.132372618E-07,   0.272140995E-09
0000009291,    2200.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.132763266E-07,   0.250690153E-09
0000009292,    2250.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.133216505E-07,   0.234851756E-09
0000009293,    2300.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.133718317E-07,   0.224720494E-09
0000009294,    2350.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.134261802E-07,   0.218545741E-09
0000009295,    2400.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.134849317E-07,   0.213111035E-09
0000009296,    2450.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.135490574E-07,   0.204807052E-09
0000009297,    2500.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.136196726E-07,   0.191007919E-09
0000009298,    2550.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.136976435E-07,   0.170713820E-09
0000009299,    2600.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.137840866E-07,   0.144414777E-09
0000009300,    2650.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.138817582E-07,   0.114685020E-09
0000009301,    2700.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.139969343E-07,   0.887761445E-10
0000009302,    2750.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.141409690E-07,   0.838981233E-10
0000009303,    2800.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.143284654E-07,   0.136276146E-09
0000009304,    2850.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.145753347E-07,   0.299827498E-09
0000009305,    2900.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.148916090E-07,   0.640646387E-09
0000009306,    2950.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.152688820E-07,   0.120988406E-08
0000009307,    3000.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.156705824E-07,   0.197403784E-08
0000009308,    3050.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.160403120E-07,   0.269023307E-08
0000009309,    3100.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.163552734E-07,   0.272850186E-08
0000009310,    3150.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.167279149E-07,   0.953232402E-09
0000009311,    3200.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.172657090E-07,  -0.301465861E-08
0000009312,    3250.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.172657090E-07,  -0.950020113E-08
0000009313,    3300.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.172634098E-07,  -0.145958559E-07
0000009314,    3350.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.117298502E-07,  -0.217446617E-07
0000009315,    3400.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.621844282E-08,  -0.264531167E-07
0000009316,    3450.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.213050757E-09,  -0.299212865E-07
0000009317,    3500.00000    ,    4300.00000    ,    0.00000000    ,    0.00000000    ,   0.213050757E-09,  -0.107279270E-09
