node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), Vapor Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000009114,   3400.00000 ,   4250.00000 ,   5.13004326 ,   5.13004326 ,   114.308920 ,   950.212311 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000009115,   3450.00000 ,   4250.00000 ,   5.12742768 ,   5.12742768 ,   102.779633 ,   958.914941 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000009116,   3500.00000 ,   4250.00000 ,   5.11255314 ,   5.11255314 ,   95.1526876 ,   964.335661 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009117,   3550.00000 ,   4250.00000 ,   5.08316796 ,   5.08316796 ,   87.8995547 ,   969.231736 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009118,   3600.00000 ,   4250.00000 ,   5.05349803 ,   5.05349803 ,   81.9107643 ,   973.080756 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009119,   3650.00000 ,   4250.00000 ,   5.02356095 ,   5.02356095 ,   76.3723104 ,   976.479781 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009120,   3700.00000 ,   4250.00000 ,   4.99332431 ,   4.99332431 ,   71.2520411 ,   979.479592 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009121,   3750.00000 ,   4250.00000 ,   4.96285550 ,   4.96285550 ,   66.5194348 ,   982.125599 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009122,   3800.00000 ,   4250.00000 ,   4.93226018 ,   4.93226018 ,   62.1488460 ,   984.456688 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009123,   3850.00000 ,   4250.00000 ,   4.90165092 ,   4.90165092 ,   58.1194549 ,   986.506111 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009124,   3900.00000 ,   4250.00000 ,   4.87113540 ,   4.87113540 ,   54.4140714 ,   988.302816 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009125,   3950.00000 ,   4250.00000 ,   4.84081448 ,   4.84081448 ,   51.0177993 ,   989.872581 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009126,   4000.00000 ,   4250.00000 ,   4.81078383 ,   4.81078383 ,   47.9169241 ,   991.238815 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009127,   4050.00000 ,   4250.00000 ,   4.78113619 ,   4.78113619 ,   45.0981059 ,   992.423057 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009128,   4100.00000 ,   4250.00000 ,   4.75196258 ,   4.75196258 ,   42.5478517 ,   993.445250 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009129,   4150.00000 ,   4250.00000 ,   4.72335252 ,   4.72335252 ,   40.2522147 ,   994.323868 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009130,   4200.00000 ,   4250.00000 ,   4.69539332 ,   4.69539332 ,   38.1966694 ,   995.075965 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009131,   4250.00000 ,   4250.00000 ,   4.66816896 ,   4.66816896 ,   36.3661177 ,   995.717187 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009132,   4300.00000 ,   4250.00000 ,   4.64175875 ,   4.64175875 ,   34.7449900 ,   996.261771 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009133,   4350.00000 ,   4250.00000 ,   4.61623597 ,   4.61623597 ,   33.3174095 ,   996.722566 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009134,   4400.00000 ,   4250.00000 ,   4.59166659 ,   4.59166659 ,   32.0673932 ,   997.111065 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009135,   4450.00000 ,   4250.00000 ,   4.56810810 ,   4.56810810 ,   30.9790667 ,   997.437463 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009136,   4500.00000 ,   4250.00000 ,   4.54560850 ,   4.54560850 ,   30.0368768 ,   997.710737 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009137,   4550.00000 ,   4250.00000 ,   4.52420548 ,   4.52420548 ,   29.2257856 ,   997.938738 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009138,   4600.00000 ,   4250.00000 ,   4.50392560 ,   4.50392560 ,   28.5314387 ,   998.128290 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009139,   4650.00000 ,   4250.00000 ,   4.48478372 ,   4.48478372 ,   27.9403002 ,   998.285296 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009140,   4700.00000 ,   4250.00000 ,   4.46678238 ,   4.46678238 ,   27.4397545 ,   998.414842 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009141,   4750.00000 ,   4250.00000 ,   4.44991147 ,   4.44991147 ,   27.0181719 ,   998.521292 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009142,   4800.00000 ,   4250.00000 ,   4.43414805 ,   4.43414805 ,   26.6649442 ,   998.608380 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009143,   4850.00000 ,   4250.00000 ,   4.41945676 ,   4.41945676 ,   26.3704912 ,   998.679290 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009144,   4900.00000 ,   4250.00000 ,   4.40579091 ,   4.40579091 ,   26.1262426 ,   998.736730 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009145,   4950.00000 ,   4250.00000 ,   4.39309455 ,   4.39309455 ,   25.9246019 ,   998.782995 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009146,   5000.00000 ,   4250.00000 ,   4.38130520 ,   4.38130520 ,   25.7588939 ,   998.820028 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009147,   5050.00000 ,   4250.00000 ,   4.37035719 ,   4.37035719 ,   25.6233029 ,   998.849463 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009148,   5100.00000 ,   4250.00000 ,   4.36018464 ,   4.36018464 ,   25.5128023 ,   998.872674 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009149,   5150.00000 ,   4250.00000 ,   4.35072410 ,   4.35072410 ,   25.4230825 ,   998.890814 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009150,   5200.00000 ,   4250.00000 ,   4.34191622 ,   4.34191622 ,   25.3504761 ,   998.904841 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009151,   5250.00000 ,   4250.00000 ,   4.33370682 ,   4.33370682 ,   25.2918853 ,   998.915554 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009152,   5300.00000 ,   4250.00000 ,   4.32604721 ,   4.32604721 ,   25.2447120 ,   998.923612 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009153,   5350.00000 ,   4250.00000 ,   4.31889415 ,   4.31889415 ,   25.2067925 ,   998.929559 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009154,   5400.00000 ,   4250.00000 ,   4.31220942 ,   4.31220942 ,   25.1763362 ,   998.933839 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009155,   5450.00000 ,   4250.00000 ,   4.30595933 ,   4.30595933 ,   25.1518715 ,   998.936816 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009156,   5500.00000 ,   4250.00000 ,   4.30011414 ,   4.30011414 ,   25.1321960 ,   998.938782 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009157,   5550.00000 ,   4250.00000 ,   4.29464748 ,   4.29464748 ,   25.1163334 ,   998.939975 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009158,   5600.00000 ,   4250.00000 ,   4.28953588 ,   4.28953588 ,   25.1034957 ,   998.940583 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009159,   5650.00000 ,   4250.00000 ,   4.28475839 ,   4.28475839 ,   25.0930502 ,   998.940757 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009160,   5700.00000 ,   4250.00000 ,   4.28029616 ,   4.28029616 ,   25.0844918 ,   998.940615 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009161,   5750.00000 ,   4250.00000 ,   4.27613224 ,   4.27613224 ,   25.0774193 ,   998.940251 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009162,   5800.00000 ,   4250.00000 ,   4.27225119 ,   4.27225119 ,   25.0715158 ,   998.939737 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009163,   5850.00000 ,   4250.00000 ,   4.26863882 ,   4.26863882 ,   25.0665317 ,   998.939130 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009164,   5900.00000 ,   4250.00000 ,   4.26528194 ,   4.26528194 ,   25.0622719 ,   998.938471 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009165,   5950.00000 ,   4250.00000 ,   4.26216806 ,   4.26216806 ,   25.0585841 ,   998.937793 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009166,   6000.00000 ,   4250.00000 ,   4.25928520 ,   4.25928520 ,   25.0553501 ,   998.937119 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009167,   6050.00000 ,   4250.00000 ,   4.25662174 ,   4.25662174 ,   25.0524783 ,   998.936467 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009168,   6100.00000 ,   4250.00000 ,   4.25416635 ,   4.25416635 ,   25.0498981 ,   998.935849 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009169,   6150.00000 ,   4250.00000 ,   4.25190797 ,   4.25190797 ,   25.0475551 ,   998.935273 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009170,   6200.00000 ,   4250.00000 ,   4.24983591 ,   4.24983591 ,   25.0454075 ,   998.934744 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009171,   6250.00000 ,   4250.00000 ,   4.24793995 ,   4.24793995 ,   25.0434231 ,   998.934265 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009172,   6300.00000 ,   4250.00000 ,   4.24621042 ,   4.24621042 ,   25.0415772 ,   998.933836 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009173,   6350.00000 ,   4250.00000 ,   4.24463831 ,   4.24463831 ,   25.0398505 ,   998.933459 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009174,   6400.00000 ,   4250.00000 ,   4.24321519 ,   4.24321519 ,   25.0382282 ,   998.933133 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009175,   6450.00000 ,   4250.00000 ,   4.24193321 ,   4.24193321 ,   25.0366986 ,   998.932856 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009176,   6500.00000 ,   4250.00000 ,   4.24078491 ,   4.24078491 ,   25.0352525 ,   998.932627 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009177,   6550.00000 ,   4250.00000 ,   4.23976318 ,   4.23976318 ,   25.0338825 ,   998.932444 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009178,   6600.00000 ,   4250.00000 ,   4.23886109 ,   4.23886109 ,   25.0325825 ,   998.932305 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009179,   6650.00000 ,   4250.00000 ,   4.23807183 ,   4.23807183 ,   25.0313478 ,   998.932208 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009180,   6700.00000 ,   4250.00000 ,   4.23738860 ,   4.23738860 ,   25.0301741 ,   998.932151 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009181,   6750.00000 ,   4250.00000 ,   4.23680459 ,   4.23680459 ,   25.0290579 ,   998.932131 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009182,   6800.00000 ,   4250.00000 ,   4.23631288 ,   4.23631288 ,   25.0279961 ,   998.932144 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009183,   6850.00000 ,   4250.00000 ,   4.23590650 ,   4.23590650 ,   25.0269862 ,   998.932188 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009184,   6900.00000 ,   4250.00000 ,   4.23557842 ,   4.23557842 ,   25.0260256 ,   998.932261 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009185,   6950.00000 ,   4250.00000 ,   4.23532160 ,   4.23532160 ,   25.0251122 ,   998.932358 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009186,   7000.00000 ,   4250.00000 ,   4.23512910 ,   4.23512910 ,   25.0242440 ,   998.932478 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009187,   7050.00000 ,   4250.00000 ,   4.23499420 ,   4.23499420 ,   25.0234191 ,   998.932616 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009188,   7100.00000 ,   4250.00000 ,   4.23491057 ,   4.23491057 ,   25.0226357 ,   998.932770 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009189,   7150.00000 ,   4250.00000 ,   4.23487238 ,   4.23487238 ,   25.0218921 ,   998.932938 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009190,   7200.00000 ,   4250.00000 ,   4.23487438 ,   4.23487438 ,   25.0211867 ,   998.933116 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009191,   7250.00000 ,   4250.00000 ,   4.23491197 ,   4.23491197 ,   25.0205178 ,   998.933304 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009192,   7300.00000 ,   4250.00000 ,   4.23498109 ,   4.23498109 ,   25.0198839 ,   998.933500 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009193,   7350.00000 ,   4250.00000 ,   4.23507820 ,   4.23507820 ,   25.0192834 ,   998.933701 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009194,   7400.00000 ,   4250.00000 ,   4.23520012 ,   4.23520012 ,   25.0187148 ,   998.933908 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009195,   7450.00000 ,   4250.00000 ,   4.23534402 ,   4.23534402 ,   25.0181768 ,   998.934118 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009196,   7500.00000 ,   4250.00000 ,   4.23550732 ,   4.23550732 ,   25.0176681 ,   998.934330 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009197,   7550.00000 ,   4250.00000 ,   4.23568769 ,   4.23568769 ,   25.0171872 ,   998.934545 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009198,   7600.00000 ,   4250.00000 ,   4.23588306 ,   4.23588306 ,   25.0167330 ,   998.934760 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009199,   7650.00000 ,   4250.00000 ,   4.23609156 ,   4.23609156 ,   25.0163043 ,   998.934976 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009200,   7700.00000 ,   4250.00000 ,   4.23631156 ,   4.23631156 ,   25.0159000 ,   998.935192 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009201,   7750.00000 ,   4250.00000 ,   4.23654161 ,   4.23654161 ,   25.0155189 ,   998.935407 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009202,   7800.00000 ,   4250.00000 ,   4.23678042 ,   4.23678042 ,   25.0151599 ,   998.935621 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009203,   7850.00000 ,   4250.00000 ,   4.23702682 ,   4.23702682 ,   25.0148220 ,   998.935833 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009204,   7900.00000 ,   4250.00000 ,   4.23727969 ,   4.23727969 ,   25.0145042 ,   998.936044 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009205,   7950.00000 ,   4250.00000 ,   4.23753801 ,   4.23753801 ,   25.0142056 ,   998.936253 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009206,   8000.00000 ,   4250.00000 ,   4.23780075 ,   4.23780075 ,   25.0139251 ,   998.936459 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009207,   8050.00000 ,   4250.00000 ,   4.23806691 ,   4.23806691 ,   25.0136620 ,   998.936663 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009208,   8100.00000 ,   4250.00000 ,   4.23833550 ,   4.23833550 ,   25.0134153 ,   998.936864 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009209,   8150.00000 ,   4250.00000 ,   4.23860549 ,   4.23860549 ,   25.0131843 ,   998.937062 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009210,   8200.00000 ,   4250.00000 ,   4.23887589 ,   4.23887589 ,   25.0129680 ,   998.937256 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009211,   8250.00000 ,   4250.00000 ,   4.23914569 ,   4.23914569 ,   25.0127659 ,   998.937447 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009212,   8300.00000 ,   4250.00000 ,   4.23941391 ,   4.23941391 ,   25.0125771 ,   998.937633 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009213,   8350.00000 ,   4250.00000 ,   4.23967966 ,   4.23967966 ,   25.0124010 ,   998.937815 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009214,   8400.00000 ,   4250.00000 ,   4.23994211 ,   4.23994211 ,   25.0122368 ,   998.937992 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009215,   8450.00000 ,   4250.00000 ,   4.24020057 ,   4.24020057 ,   25.0120840 ,   998.938164 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009216,   8500.00000 ,   4250.00000 ,   4.24045442 ,   4.24045442 ,   25.0119419 ,   998.938331 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009217,   8550.00000 ,   4250.00000 ,   4.24070317 ,   4.24070317 ,   25.0118100 ,   998.938493 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009218,   8600.00000 ,   4250.00000 ,   4.24094639 ,   4.24094639 ,   25.0116876 ,   998.938649 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009219,   8650.00000 ,   4250.00000 ,   4.24118374 ,   4.24118374 ,   25.0115741 ,   998.938801 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009220,   8700.00000 ,   4250.00000 ,   4.24141488 ,   4.24141488 ,   25.0114692 ,   998.938947 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009221,   8750.00000 ,   4250.00000 ,   4.24163956 ,   4.24163956 ,   25.0113722 ,   998.939087 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009222,   8800.00000 ,   4250.00000 ,   4.24185751 ,   4.24185751 ,   25.0112826 ,   998.939223 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009223,   8850.00000 ,   4250.00000 ,   4.24206852 ,   4.24206852 ,   25.0112001 ,   998.939352 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009224,   8900.00000 ,   4250.00000 ,   4.24227236 ,   4.24227236 ,   25.0111241 ,   998.939477 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009225,   8950.00000 ,   4250.00000 ,   4.24246883 ,   4.24246883 ,   25.0110544 ,   998.939596 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009226,   9000.00000 ,   4250.00000 ,   4.24265773 ,   4.24265773 ,   25.0109904 ,   998.939710 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009227,   9050.00000 ,   4250.00000 ,   4.24283885 ,   4.24283885 ,   25.0109318 ,   998.939818 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009228,   9100.00000 ,   4250.00000 ,   4.24301201 ,   4.24301201 ,   25.0108783 ,   998.939921 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009229,   9150.00000 ,   4250.00000 ,   4.24317702 ,   4.24317702 ,   25.0108295 ,   998.940019 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009230,   9200.00000 ,   4250.00000 ,   4.24333369 ,   4.24333369 ,   25.0107851 ,   998.940111 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009231,   9250.00000 ,   4250.00000 ,   4.24348186 ,   4.24348186 ,   25.0107449 ,   998.940198 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009232,   9300.00000 ,   4250.00000 ,   4.24362134 ,   4.24362134 ,   25.0107085 ,   998.940279 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009233,   9350.00000 ,   4250.00000 ,   4.24375197 ,   4.24375197 ,   25.0106757 ,   998.940355 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009234,   9400.00000 ,   4250.00000 ,   4.24387360 ,   4.24387360 ,   25.0106462 ,   998.940425 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009235,   9450.00000 ,   4250.00000 ,   4.24398608 ,   4.24398608 ,   25.0106199 ,   998.940490 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009236,   9500.00000 ,   4250.00000 ,   4.24408927 ,   4.24408927 ,   25.0105966 ,   998.940549 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009237,   9550.00000 ,   4250.00000 ,   4.24418304 ,   4.24418304 ,   25.0105760 ,   998.940603 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009238,   9600.00000 ,   4250.00000 ,   4.24426727 ,   4.24426727 ,   25.0105581 ,   998.940651 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009239,   9650.00000 ,   4250.00000 ,   4.24434186 ,   4.24434186 ,   25.0105426 ,   998.940693 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009240,   9700.00000 ,   4250.00000 ,   4.24440670 ,   4.24440670 ,   25.0105294 ,   998.940730 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009241,   9750.00000 ,   4250.00000 ,   4.24446172 ,   4.24446172 ,   25.0105184 ,   998.940762 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009242,   9800.00000 ,   4250.00000 ,   4.24450684 ,   4.24450684 ,   25.0105096 ,   998.940787 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009243,   9850.00000 ,   4250.00000 ,   4.24454201 ,   4.24454201 ,   25.0105028 ,   998.940807 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009244,   9900.00000 ,   4250.00000 ,   4.24456717 ,   4.24456717 ,   25.0104980 ,   998.940821 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009245,   9950.00000 ,   4250.00000 ,   4.24458231 ,   4.24458231 ,   25.0104951 ,   998.940830 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009246,   10000.0000 ,   4250.00000 ,   4.24458733 ,   4.24458733 ,   25.0104942 ,   998.940833 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000009247,   0.00000000 ,   4300.00000 ,   4.93583492 ,   4.93583492 ,   190.003344 ,   878.389643 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000009248,   50.0000000 ,   4300.00000 ,   4.93573639 ,   4.93573639 ,   189.960133 ,   878.438089 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
