node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000184,   9150.00000 ,   0.00000000 ,   44.7174620 ,   122.687122 ,   962.335106 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000185,   9200.00000 ,   0.00000000 ,   44.7183194 ,   122.728951 ,   962.304221 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000186,   9250.00000 ,   0.00000000 ,   44.7191075 ,   122.774532 ,   962.270498 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000187,   9300.00000 ,   0.00000000 ,   44.7198271 ,   122.824255 ,   962.233641 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000188,   9350.00000 ,   0.00000000 ,   44.7204789 ,   122.878612 ,   962.193282 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000189,   9400.00000 ,   0.00000000 ,   44.7210635 ,   122.938224 ,   962.148953 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000190,   9450.00000 ,   0.00000000 ,   44.7215815 ,   123.003887 ,   962.100057 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000191,   9500.00000 ,   0.00000000 ,   44.7220336 ,   123.076639 ,   962.045813 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000192,   9550.00000 ,   0.00000000 ,   44.7224201 ,   123.157860 ,   961.985181 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000193,   9600.00000 ,   0.00000000 ,   44.7227415 ,   123.249437 ,   961.916742 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000194,   9650.00000 ,   0.00000000 ,   44.7229980 ,   123.354041 ,   961.838485 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000195,   9700.00000 ,   0.00000000 ,   44.7231900 ,   123.475618 ,   961.747437 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000196,   9750.00000 ,   0.00000000 ,   44.7233176 ,   123.620374 ,   961.638921 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000197,   9800.00000 ,   0.00000000 ,   44.7233809 ,   123.798927 ,   961.504929 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000198,   9850.00000 ,   0.00000000 ,   44.7233801 ,   124.031800 ,   961.329972 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000199,   9900.00000 ,   0.00000000 ,   44.7233163 ,   124.365891 ,   961.078618 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000200,   9950.00000 ,   0.00000000 ,   44.7231969 ,   124.932615 ,   960.651356 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000201,   10000.0000 ,   0.00000000 ,   44.7230668 ,   126.182558 ,   959.705159 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000202,   0.00000000 ,   50.0000000 ,   42.8145084 ,   257.368638 ,   827.450042 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000203,   50.0000000 ,   50.0000000 ,   42.8191779 ,   249.264884 ,   837.635975 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000204,   100.000000 ,   50.0000000 ,   42.8298360 ,   239.068697 ,   849.999346 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000205,   150.000000 ,   50.0000000 ,   42.8424311 ,   233.055075 ,   857.068903 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000206,   200.000000 ,   50.0000000 ,   42.8549984 ,   230.639415 ,   859.868446 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000207,   250.000000 ,   50.0000000 ,   42.8672341 ,   229.674356 ,   860.984915 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000208,   300.000000 ,   50.0000000 ,   42.8793601 ,   227.750533 ,   863.189186 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000209,   350.000000 ,   50.0000000 ,   42.8917140 ,   224.239739 ,   867.163074 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000210,   400.000000 ,   50.0000000 ,   42.9044394 ,   219.320471 ,   872.639420 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000211,   450.000000 ,   50.0000000 ,   42.9175360 ,   212.162347 ,   880.424639 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000212,   500.000000 ,   50.0000000 ,   42.9305513 ,   198.936744 ,   894.261836 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000213,   550.000000 ,   50.0000000 ,   42.9411935 ,   153.351734 ,   936.952846 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000214,   600.000000 ,   50.0000000 ,   42.9541095 ,   145.631692 ,   943.461831 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000215,   650.000000 ,   50.0000000 ,   42.9656178 ,   144.469687 ,   944.428231 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000216,   700.000000 ,   50.0000000 ,   42.9755386 ,   144.513886 ,   944.396433 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000217,   750.000000 ,   50.0000000 ,   42.9842795 ,   144.737098 ,   944.216290 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000218,   800.000000 ,   50.0000000 ,   42.9921942 ,   144.928618 ,   944.061789 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000219,   850.000000 ,   50.0000000 ,   42.9995206 ,   145.055287 ,   943.960524 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000220,   900.000000 ,   50.0000000 ,   43.0064123 ,   145.122874 ,   943.907878 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000221,   950.000000 ,   50.0000000 ,   43.0129704 ,   145.143197 ,   943.894162 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000222,   1000.00000 ,   50.0000000 ,   43.0192632 ,   145.126684 ,   943.910789 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000223,   1050.00000 ,   50.0000000 ,   43.0253390 ,   145.081291 ,   943.951199 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000224,   1100.00000 ,   50.0000000 ,   43.0312327 ,   145.012855 ,   944.010563 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000225,   1150.00000 ,   50.0000000 ,   43.0369705 ,   144.925656 ,   944.085344 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000226,   1200.00000 ,   50.0000000 ,   43.0425726 ,   144.822863 ,   944.172914 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000227,   1250.00000 ,   50.0000000 ,   43.0480547 ,   144.706868 ,   944.271289 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000228,   1300.00000 ,   50.0000000 ,   43.0534295 ,   144.579514 ,   944.378939 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000229,   1350.00000 ,   50.0000000 ,   43.0587072 ,   144.442246 ,   944.494660 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000230,   1400.00000 ,   50.0000000 ,   43.0638961 ,   144.296226 ,   944.617485 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000231,   1450.00000 ,   50.0000000 ,   43.0690032 ,   144.142403 ,   944.746623 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000232,   1500.00000 ,   50.0000000 ,   43.0740341 ,   143.981568 ,   944.881412 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000233,   1550.00000 ,   50.0000000 ,   43.0789935 ,   143.814392 ,   945.021290 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000234,   1600.00000 ,   50.0000000 ,   43.0838853 ,   143.641459 ,   945.165769 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000235,   1650.00000 ,   50.0000000 ,   43.0887126 ,   143.463279 ,   945.314421 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000236,   1700.00000 ,   50.0000000 ,   43.0934779 ,   143.280314 ,   945.466858 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000237,   1750.00000 ,   50.0000000 ,   43.0981833 ,   143.092984 ,   945.622728 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000238,   1800.00000 ,   50.0000000 ,   43.1028300 ,   142.901683 ,   945.781700 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000239,   1850.00000 ,   50.0000000 ,   43.1074192 ,   142.706784 ,   945.943461 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000240,   1900.00000 ,   50.0000000 ,   43.1119513 ,   142.508649 ,   946.107708 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000241,   1950.00000 ,   50.0000000 ,   43.1164264 ,   142.307635 ,   946.274142 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000242,   2000.00000 ,   50.0000000 ,   43.1208441 ,   142.104102 ,   946.442466 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000243,   2050.00000 ,   50.0000000 ,   43.1252038 ,   141.898414 ,   946.612373 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000244,   2100.00000 ,   50.0000000 ,   43.1295042 ,   141.690954 ,   946.783549 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000245,   2150.00000 ,   50.0000000 ,   43.1337438 ,   141.482122 ,   946.955663 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000246,   2200.00000 ,   50.0000000 ,   43.1379204 ,   141.272345 ,   947.128362 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000247,   2250.00000 ,   50.0000000 ,   43.1420315 ,   141.062088 ,   947.301267 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000248,   2300.00000 ,   50.0000000 ,   43.1460742 ,   140.851856 ,   947.473965 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000249,   2350.00000 ,   50.0000000 ,   43.1500449 ,   140.642210 ,   947.645998 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000250,   2400.00000 ,   50.0000000 ,   43.1539396 ,   140.433775 ,   947.816861 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000251,   2450.00000 ,   50.0000000 ,   43.1577536 ,   140.227256 ,   947.985981 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000252,   2500.00000 ,   50.0000000 ,   43.1614817 ,   140.023454 ,   948.152714 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000253,   2550.00000 ,   50.0000000 ,   43.1651180 ,   139.823288 ,   948.316318 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000254,   2600.00000 ,   50.0000000 ,   43.1686560 ,   139.627819 ,   948.475942 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000255,   2650.00000 ,   50.0000000 ,   43.1720882 ,   139.438282 ,   948.630594 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000256,   2700.00000 ,   50.0000000 ,   43.1754065 ,   139.256128 ,   948.779114 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000257,   2750.00000 ,   50.0000000 ,   43.1786020 ,   139.083068 ,   948.920129 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000258,   2800.00000 ,   50.0000000 ,   43.1816647 ,   138.921142 ,   949.052011 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000259,   2850.00000 ,   50.0000000 ,   43.1845841 ,   138.772792 ,   949.172807 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000260,   2900.00000 ,   50.0000000 ,   43.1873482 ,   138.640965 ,   949.280163 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000261,   2950.00000 ,   50.0000000 ,   43.1899446 ,   138.529234 ,   949.371220 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000262,   3000.00000 ,   50.0000000 ,   43.1923598 ,   138.441959 ,   949.442494 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000263,   3050.00000 ,   50.0000000 ,   43.1945797 ,   138.384473 ,   949.489715 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000264,   3100.00000 ,   50.0000000 ,   43.1965899 ,   138.363314 ,   949.507639 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000265,   3150.00000 ,   50.0000000 ,   43.1983761 ,   138.386475 ,   949.489846 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000266,   3200.00000 ,   50.0000000 ,   43.1999250 ,   138.463645 ,   949.428531 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000267,   3250.00000 ,   50.0000000 ,   43.2012258 ,   138.606320 ,   949.314400 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000268,   3300.00000 ,   50.0000000 ,   43.2022719 ,   138.827517 ,   949.136873 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000269,   3350.00000 ,   50.0000000 ,   43.2030643 ,   139.140489 ,   948.885088 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000270,   3400.00000 ,   50.0000000 ,   43.2036155 ,   139.555095 ,   948.550791 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000271,   3450.00000 ,   50.0000000 ,   43.2039548 ,   140.069333 ,   948.135184 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000272,   3500.00000 ,   50.0000000 ,   43.2041325 ,   140.652812 ,   947.662421 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000273,   3550.00000 ,   50.0000000 ,   43.2141839 ,   141.212940 ,   947.212059 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000274,   3600.00000 ,   50.0000000 ,   43.2340803 ,   141.689193 ,   946.833578 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000275,   3650.00000 ,   50.0000000 ,   43.2538599 ,   142.071347 ,   946.531115 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000276,   3700.00000 ,   50.0000000 ,   43.2735239 ,   142.357878 ,   946.306276 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000277,   3750.00000 ,   50.0000000 ,   43.2930723 ,   142.551897 ,   946.156788 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000278,   3800.00000 ,   50.0000000 ,   43.3125045 ,   142.658874 ,   946.078349 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000279,   3850.00000 ,   50.0000000 ,   43.3318185 ,   142.685399 ,   946.065655 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000280,   3900.00000 ,   50.0000000 ,   43.3510108 ,   142.638475 ,   946.112988 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000281,   3950.00000 ,   50.0000000 ,   43.3700764 ,   142.525108 ,   946.214575 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000282,   4000.00000 ,   50.0000000 ,   43.3890092 ,   142.352083 ,   946.364786 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000283,   4050.00000 ,   50.0000000 ,   43.4078025 ,   142.125834 ,   946.558255 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000284,   4100.00000 ,   50.0000000 ,   43.4264486 ,   141.852388 ,   946.789935 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000285,   4150.00000 ,   50.0000000 ,   43.4449398 ,   141.537342 ,   947.055130 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000286,   4200.00000 ,   50.0000000 ,   43.4632682 ,   141.185859 ,   947.349503 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000287,   4250.00000 ,   50.0000000 ,   43.4814258 ,   140.802683 ,   947.669064 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000288,   4300.00000 ,   50.0000000 ,   43.4994047 ,   140.392162 ,   948.010161 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000289,   4350.00000 ,   50.0000000 ,   43.5171972 ,   139.958269 ,   948.369460 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000290,   4400.00000 ,   50.0000000 ,   43.5347960 ,   139.504630 ,   948.743927 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000291,   4450.00000 ,   50.0000000 ,   43.5521940 ,   139.034549 ,   949.130805 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000292,   4500.00000 ,   50.0000000 ,   43.5693845 ,   138.551032 ,   949.527594 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000293,   4550.00000 ,   50.0000000 ,   43.5863611 ,   138.056815 ,   949.932033 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000294,   4600.00000 ,   50.0000000 ,   43.6031179 ,   137.554379 ,   950.342077 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000295,   4650.00000 ,   50.0000000 ,   43.6196494 ,   137.045977 ,   950.755884 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000296,   4700.00000 ,   50.0000000 ,   43.6359505 ,   136.533650 ,   951.171794 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000297,   4750.00000 ,   50.0000000 ,   43.6520165 ,   136.019245 ,   951.588318 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000298,   4800.00000 ,   50.0000000 ,   43.6678432 ,   135.504432 ,   952.004120 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000299,   4850.00000 ,   50.0000000 ,   43.6834268 ,   134.990716 ,   952.418005 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000300,   4900.00000 ,   50.0000000 ,   43.6987638 ,   134.479453 ,   952.828908 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000301,   4950.00000 ,   50.0000000 ,   43.7138512 ,   133.971863 ,   953.235882 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000302,   5000.00000 ,   50.0000000 ,   43.7286865 ,   133.469035 ,   953.638088 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000303,   5050.00000 ,   50.0000000 ,   43.7432674 ,   132.971947 ,   954.034787 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000304,   5100.00000 ,   50.0000000 ,   43.7575921 ,   132.481466 ,   954.425327 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000305,   5150.00000 ,   50.0000000 ,   43.7716591 ,   131.998362 ,   954.809143 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000306,   5200.00000 ,   50.0000000 ,   43.7854673 ,   131.523315 ,   955.185743 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000307,   5250.00000 ,   50.0000000 ,   43.7990159 ,   131.056920 ,   955.554703 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000308,   5300.00000 ,   50.0000000 ,   43.8123044 ,   130.599697 ,   955.915664 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000309,   5350.00000 ,   50.0000000 ,   43.8253327 ,   130.152093 ,   956.268322 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000310,   5400.00000 ,   50.0000000 ,   43.8381010 ,   129.714492 ,   956.612427 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000311,   5450.00000 ,   50.0000000 ,   43.8506098 ,   129.287217 ,   956.947777 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000312,   5500.00000 ,   50.0000000 ,   43.8628596 ,   128.870536 ,   957.274213 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000313,   5550.00000 ,   50.0000000 ,   43.8748515 ,   128.464666 ,   957.591614 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000314,   5600.00000 ,   50.0000000 ,   43.8865868 ,   128.069778 ,   957.899896 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000315,   5650.00000 ,   50.0000000 ,   43.8980668 ,   127.685999 ,   958.199009 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000316,   5700.00000 ,   50.0000000 ,   43.9092932 ,   127.313418 ,   958.488930 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000317,   5750.00000 ,   50.0000000 ,   43.9202680 ,   126.952087 ,   958.769665 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000318,   5800.00000 ,   50.0000000 ,   43.9309931 ,   126.602026 ,   959.041243 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000319,   5850.00000 ,   50.0000000 ,   43.9414709 ,   126.263223 ,   959.303715 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000320,   5900.00000 ,   50.0000000 ,   43.9517037 ,   125.935640 ,   959.557151 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000321,   5950.00000 ,   50.0000000 ,   43.9616940 ,   125.619214 ,   959.801640 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000322,   6000.00000 ,   50.0000000 ,   43.9714447 ,   125.313857 ,   960.037286 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000323,   6050.00000 ,   50.0000000 ,   43.9809584 ,   125.019465 ,   960.264207 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000324,   6100.00000 ,   50.0000000 ,   43.9902383 ,   124.735910 ,   960.482532 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000325,   6150.00000 ,   50.0000000 ,   43.9992873 ,   124.463050 ,   960.692404 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000326,   6200.00000 ,   50.0000000 ,   44.0081085 ,   124.200729 ,   960.893972 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000327,   6250.00000 ,   50.0000000 ,   44.0167054 ,   123.948777 ,   961.087396 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000328,   6300.00000 ,   50.0000000 ,   44.0250811 ,   123.707010 ,   961.272842 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000329,   6350.00000 ,   50.0000000 ,   44.0332391 ,   123.475237 ,   961.450482 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000330,   6400.00000 ,   50.0000000 ,   44.0411828 ,   123.253255 ,   961.620493 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000331,   6450.00000 ,   50.0000000 ,   44.0489157 ,   123.040857 ,   961.783057 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000332,   6500.00000 ,   50.0000000 ,   44.0564415 ,   122.837825 ,   961.938359 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000333,   6550.00000 ,   50.0000000 ,   44.0637635 ,   122.643939 ,   962.086585 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000334,   6600.00000 ,   50.0000000 ,   44.0708855 ,   122.458974 ,   962.227925 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000335,   6650.00000 ,   50.0000000 ,   44.0778111 ,   122.282700 ,   962.362569 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000336,   6700.00000 ,   50.0000000 ,   44.0845440 ,   122.114885 ,   962.490707 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000337,   6750.00000 ,   50.0000000 ,   44.0910876 ,   121.955297 ,   962.612531 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000338,   6800.00000 ,   50.0000000 ,   44.0974458 ,   121.803702 ,   962.728229 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000339,   6850.00000 ,   50.0000000 ,   44.1036221 ,   121.659864 ,   962.837992 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000340,   6900.00000 ,   50.0000000 ,   44.1096202 ,   121.523550 ,   962.942007 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000341,   6950.00000 ,   50.0000000 ,   44.1154437 ,   121.394526 ,   963.040459 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000342,   7000.00000 ,   50.0000000 ,   44.1210961 ,   121.272563 ,   963.133532 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000343,   7050.00000 ,   50.0000000 ,   44.1265810 ,   121.157430 ,   963.221407 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000344,   7100.00000 ,   50.0000000 ,   44.1319019 ,   121.048901 ,   963.304262 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000345,   7150.00000 ,   50.0000000 ,   44.1370623 ,   120.946753 ,   963.382272 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
